"Plot Title: SC StA DO Meter"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 21658049, SEN S/N: 21658049)","Temp, °F (LGR S/N: 21658049, SEN S/N: 21658049)","Bad Battery (LGR S/N: 21658049)","Coupler Detached (LGR S/N: 21658049)","Good Battery (LGR S/N: 21658049)","Coupler Attached (LGR S/N: 21658049)","Host Connected (LGR S/N: 21658049)","Stopped (LGR S/N: 21658049)","End Of File (LGR S/N: 21658049)"
1691,06/29/23 11:28:54 AM,7.94,59.54,,,,,,,
1692,06/29/23 12:28:54 PM,7.98,59.61,,,,,,,
1693,06/29/23 01:28:54 PM,8.15,60.15,,,,,,,
1694,06/29/23 02:28:54 PM,8.22,60.44,,,,,,,
1695,06/29/23 03:28:54 PM,8.31,61.27,,,,,,,
1696,06/29/23 04:28:54 PM,8.42,61.59,,,,,,,
1697,06/29/23 05:28:54 PM,8.53,62.02,,,,,,,
1698,06/29/23 06:28:54 PM,8.60,62.56,,,,,,,
1699,06/29/23 07:28:54 PM,8.69,62.92,,,,,,,
1700,06/29/23 08:28:54 PM,8.70,63.03,,,,,,,
1701,06/29/23 09:28:54 PM,8.66,62.85,,,,,,,
1702,06/29/23 10:28:54 PM,8.64,62.82,,,,,,,
1703,06/29/23 11:28:54 PM,8.59,62.85,,,,,,,
1704,06/30/23 12:28:54 AM,8.45,62.60,,,,,,,
1705,06/30/23 01:28:54 AM,8.46,62.46,,,,,,,
1706,06/30/23 02:28:54 AM,8.30,62.13,,,,,,,
1707,06/30/23 03:28:54 AM,8.23,61.77,,,,,,,
1708,06/30/23 04:28:54 AM,8.02,61.30,,,,,,,
1709,06/30/23 05:28:54 AM,8.01,60.94,,,,,,,
1710,06/30/23 06:28:54 AM,7.93,60.44,,,,,,,
1711,06/30/23 07:28:54 AM,7.88,60.12,,,,,,,
1712,06/30/23 08:28:54 AM,7.85,59.83,,,,,,,
1713,06/30/23 09:28:54 AM,7.88,59.72,,,,,,,
1714,06/30/23 10:28:54 AM,7.94,59.68,,,,,,,
1715,06/30/23 11:28:54 AM,8.01,59.97,,,,,,,
1716,06/30/23 12:28:54 PM,8.12,60.40,,,,,,,
1717,06/30/23 01:28:54 PM,8.27,60.91,,,,,,,
1718,06/30/23 02:28:54 PM,8.39,61.48,,,,,,,
1719,06/30/23 03:28:54 PM,8.42,62.20,,,,,,,
1720,06/30/23 04:28:54 PM,8.54,62.96,,,,,,,
1721,06/30/23 05:28:54 PM,8.62,63.61,,,,,,,
1722,06/30/23 06:28:54 PM,8.68,64.15,,,,,,,
1723,06/30/23 07:28:54 PM,8.70,64.26,,,,,,,
1724,06/30/23 08:28:54 PM,8.70,64.26,,,,,,,
1725,06/30/23 09:28:54 PM,8.62,64.08,,,,,,,
1726,06/30/23 10:28:54 PM,8.61,63.72,,,,,,,
1727,06/30/23 11:28:54 PM,8.64,63.43,,,,,,,
1728,07/01/23 12:28:54 AM,8.57,63.14,,,,,,,
1729,07/01/23 01:28:54 AM,8.46,62.71,,,,,,,
1730,07/01/23 02:28:54 AM,8.36,62.31,,,,,,,
1731,07/01/23 03:28:54 AM,8.25,61.81,,,,,,,
1732,07/01/23 04:28:54 AM,8.20,61.27,,,,,,,
1733,07/01/23 05:28:54 AM,8.09,60.76,,,,,,,
1734,07/01/23 06:28:54 AM,7.95,60.30,,,,,,,
1735,07/01/23 07:28:54 AM,7.96,59.79,,,,,,,
1736,07/01/23 08:28:54 AM,7.92,59.43,,,,,,,
1737,07/01/23 09:28:54 AM,7.95,59.22,,,,,,,
1738,07/01/23 10:28:54 AM,8.00,59.18,,,,,,,
1739,07/01/23 11:28:54 AM,8.11,59.54,,,,,,,
1740,07/01/23 12:28:54 PM,8.17,59.83,,,,,,,
1741,07/01/23 01:28:54 PM,8.28,60.33,,,,,,,
1742,07/01/23 02:28:54 PM,8.38,60.84,,,,,,,
1743,07/01/23 03:28:54 PM,8.39,61.63,,,,,,,
1744,07/01/23 04:28:54 PM,8.50,62.31,,,,,,,
1745,07/01/23 05:28:54 PM,8.64,62.71,,,,,,,
1746,07/01/23 06:28:54 PM,8.70,63.14,,,,,,,
1747,07/01/23 07:28:54 PM,8.72,63.36,,,,,,,
1748,07/01/23 08:28:54 PM,8.69,63.07,,,,,,,
1749,07/01/23 09:28:54 PM,8.82,63.14,,,,,,,
1750,07/01/23 10:28:54 PM,8.79,62.92,,,,,,,
1751,07/01/23 11:28:54 PM,8.71,62.74,,,,,,,
1752,07/02/23 12:28:54 AM,8.64,62.64,,,,,,,
1753,07/02/23 01:28:54 AM,8.55,62.46,,,,,,,
1754,07/02/23 02:28:54 AM,8.49,62.24,,,,,,,
1755,07/02/23 03:28:54 AM,8.41,61.84,,,,,,,
1756,07/02/23 04:28:54 AM,8.26,61.34,,,,,,,
1757,07/02/23 05:28:54 AM,8.15,60.98,,,,,,,
1758,07/02/23 06:28:54 AM,8.03,60.37,,,,,,,
1759,07/02/23 07:28:54 AM,8.06,59.97,,,,,,,
1760,07/02/23 08:28:54 AM,8.05,59.72,,,,,,,
1761,07/02/23 09:28:54 AM,8.03,59.72,,,,,,,
1762,07/02/23 10:28:54 AM,8.05,59.83,,,,,,,
1763,07/02/23 11:28:54 AM,8.07,60.22,,,,,,,
1764,07/02/23 12:28:54 PM,8.14,60.66,,,,,,,
1765,07/02/23 01:28:54 PM,8.26,61.34,,,,,,,
1766,07/02/23 02:28:54 PM,8.36,61.99,,,,,,,
1767,07/02/23 03:28:54 PM,8.42,62.74,,,,,,,
1768,07/02/23 04:28:54 PM,8.50,63.54,,,,,,,
1769,07/02/23 05:28:54 PM,8.55,64.26,,,,,,,
1770,07/02/23 06:28:54 PM,8.60,64.80,,,,,,,
1771,07/02/23 07:28:54 PM,8.60,64.90,,,,,,,
1772,07/02/23 08:28:54 PM,8.57,64.80,,,,,,,
1773,07/02/23 09:28:54 PM,8.57,64.62,,,,,,,
1774,07/02/23 10:28:54 PM,8.55,64.33,,,,,,,
1775,07/02/23 11:28:54 PM,8.52,64.11,,,,,,,
1776,07/03/23 12:28:54 AM,8.47,63.82,,,,,,,
1777,07/03/23 01:28:54 AM,8.32,63.43,,,,,,,
1778,07/03/23 02:28:54 AM,8.35,63.07,,,,,,,
1779,07/03/23 03:28:54 AM,8.17,62.49,,,,,,,
1780,07/03/23 04:28:54 AM,8.12,61.81,,,,,,,
1781,07/03/23 05:28:54 AM,8.02,61.12,,,,,,,
1782,07/03/23 06:28:54 AM,7.94,60.51,,,,,,,
1783,07/03/23 07:28:54 AM,7.98,60.08,,,,,,,
1784,07/03/23 08:28:54 AM,7.94,59.76,,,,,,,
1785,07/03/23 09:28:54 AM,7.95,59.79,,,,,,,
1786,07/03/23 10:28:54 AM,8.05,59.83,,,,,,,
1787,07/03/23 11:28:54 AM,8.07,60.12,,,,,,,
1788,07/03/23 12:28:54 PM,8.11,60.76,,,,,,,
1789,07/03/23 01:28:54 PM,8.17,61.45,,,,,,,
1790,07/03/23 02:28:54 PM,8.28,62.06,,,,,,,
1791,07/03/23 03:28:54 PM,8.34,62.78,,,,,,,
1792,07/03/23 04:28:54 PM,8.39,63.54,,,,,,,
1793,07/03/23 05:28:54 PM,8.47,64.11,,,,,,,
1794,07/03/23 06:28:54 PM,8.46,64.47,,,,,,,
1795,07/03/23 07:28:54 PM,8.54,64.65,,,,,,,
1796,07/03/23 08:28:54 PM,8.56,64.72,,,,,,,
1797,07/03/23 09:28:54 PM,8.54,64.47,,,,,,,
1798,07/03/23 10:28:54 PM,8.50,64.15,,,,,,,
1799,07/03/23 11:28:54 PM,8.43,63.90,,,,,,,
1800,07/04/23 12:28:54 AM,8.42,63.61,,,,,,,
1801,07/04/23 01:28:54 AM,8.27,63.25,,,,,,,
1802,07/04/23 02:28:54 AM,8.21,62.78,,,,,,,
1803,07/04/23 03:28:54 AM,8.21,62.31,,,,,,,
1804,07/04/23 04:28:54 AM,8.11,61.70,,,,,,,
1805,07/04/23 05:28:54 AM,8.02,61.12,,,,,,,
1806,07/04/23 06:28:54 AM,8.01,60.69,,,,,,,
1807,07/04/23 07:28:54 AM,7.94,60.22,,,,,,,
1808,07/04/23 08:28:54 AM,7.95,60.04,,,,,,,
1809,07/04/23 09:28:54 AM,7.97,60.04,,,,,,,
1810,07/04/23 10:28:54 AM,7.99,60.22,,,,,,,
1811,07/04/23 11:28:54 AM,7.97,60.44,,,,,,,
1812,07/04/23 12:28:54 PM,8.01,60.69,,,,,,,
1813,07/04/23 01:28:54 PM,8.06,61.38,,,,,,,
1814,07/04/23 02:28:54 PM,8.16,62.28,,,,,,,
1815,07/04/23 03:28:54 PM,8.28,63.07,,,,,,,
1816,07/04/23 04:28:54 PM,8.32,63.82,,,,,,,
1817,07/04/23 05:28:54 PM,8.35,64.62,,,,,,,
1818,07/04/23 06:28:54 PM,8.39,65.16,,,,,,,
1819,07/04/23 07:28:54 PM,8.44,65.41,,,,,,,
1820,07/04/23 08:28:54 PM,8.42,65.30,,,,,,,
1821,07/04/23 09:28:54 PM,8.37,65.12,,,,,,,
1822,07/04/23 10:28:54 PM,8.44,64.90,,,,,,,
1823,07/04/23 11:28:54 PM,8.37,64.58,,,,,,,
1824,07/05/23 12:28:54 AM,8.32,64.29,,,,,,,
1825,07/05/23 01:28:54 AM,8.24,63.86,,,,,,,
1826,07/05/23 02:28:54 AM,8.16,63.57,,,,,,,
1827,07/05/23 03:28:54 AM,8.13,63.10,,,,,,,
1828,07/05/23 04:28:54 AM,8.01,62.56,,,,,,,
1829,07/05/23 05:28:54 AM,7.92,61.88,,,,,,,
1830,07/05/23 06:28:54 AM,7.87,61.41,,,,,,,
1831,07/05/23 07:28:54 AM,7.85,60.98,,,,,,,
1832,07/05/23 08:28:54 AM,7.78,60.80,,,,,,,
1833,07/05/23 09:28:54 AM,7.86,60.76,,,,,,,
1834,07/05/23 10:28:54 AM,7.86,60.94,,,,,,,
1835,07/05/23 11:28:54 AM,7.34,90.07,,,,,,,
1836,07/05/23 11:31:42 AM,,,,,,Logged,,,
1837,07/05/23 11:31:43 AM,,,,,,,Logged,,
1838,07/05/23 11:31:45 AM,,,,,,,,Logged,Logged
